"status_id","text","is_misinfo"
"x1358571288181227520","HELPING TO SAVING LIVES TOXIC VACCINE https://t.co/gUDzwo0jYz via @YouTube",1
"x1358666361988382720","Gene therapy, not a vaccine 👇

https://t.co/bzmClgpY7T",1
"x1358705739934621696","NEVER speak about the ""vaccines"" without adding EXPERIMENTAL at the start, as that is exactly what it is, and more to the point gene therapy as opposed to ""vaccine""!! #thismorning #COVID19 #vaccine",1
"x1358488777199669248","This is PSA:  The COVID-19 vaccine is not gene therapy.",1
"x1358696110362083328","Another Jewish Holocaust? Local Talk Radio Reports “Many Dying” in Israel Following Pfizer Experimental mRNA Injections https://t.co/lhycDsqvYe",1
"x1358326012342280192","I would take any random untested vaccine that any random dude made in a motel bathtub and just roll the dice

if it meant Roundtable would bring back the lunch buffet.",1
"x1358263922600472576","Do understood about differences Microsoft working on vaccine, and to wonder,, VC my sugar chemistry company startup investment and building campus self holding, and job offer to skill Dwarfism community and my experimental cure of Dwarfism? accompany observation",1
"x1358431616595595264","We're extending enrollment to get everything set up to discuss the science and concerns surrounding the experimental biologics.

If you know of anyone who wants to be informed please send them to https://t.co/SryPxZUi4k  :Promo Code: IAMEHIAMAZING to save $200 off enrollment! https://t.co/hS2UWkALmJ",1
"x1358287021010259968","@dcxbailey la pase muy mal tipo oense q era del corazon a",1
"x1374148837288210432","Got my first dose of COVID-19 vaccine today.",0
"x1358210604100702208","Just how effective is Oxford conspiracy virus vacc 4over-65s? https://t.co/VMNo0Lygea 
very effective
KOZ itll kill ya
its EXPERIMENTAL GENE THERAPY
Uwanna die sooner rather than later
then take it
B A frontline MUG
YOUR GUV NEEDS U
No shillings 2B paid

UKGUV  on econodrive",1
"x1374148760465510400","I was only ever going to get the fake vaccine (experimental gene therapy) if it was essential for foreign travel @BorisJohnson. If I can’t go anyway, you can stick it up your arse.",1
"x1358346044963176448","#snowning this global warming is just to much to hot. 

Just like the #COVID19 hoax and the criminals behind it. A truly sick existence we are now in. 

Fix it all with a experimental so called #vaccine of toxic waste.",1
"x1358274432352067584","https://t.co/I81sIZd4r2 
DON’T TAKE THIS EXPERIMENTAL mRNA vaccine.",1
"x1358314475359662080","Evil from our Australian Governments. Injecting a untested vaccine with unknown effects is a stupid thing to do.

Coronavirus vaccine certificates to be rolled out on smartphones https://t.co/VAUUc98Y5m",1
"x1358388231935389696","@narendramodi जनता समझ चुकी है अभी तुमको मोदी काका.कितनी भी फेको पर तुम्हारी बातों में न आएगा कोई भी!✍️✍️✍️✍️",1
"x1358384380465545216","Rushed vaccine.. now what, stay in lockdown when they all fail!!! https://t.co/kCSPu57jp0",1
"x1358409418447024128","Hays naaalala ko na naman yung mga pinagdaanan ni Ella, simula highschool nararanasan na niya mga yan :( YAKAP KWEEN ELLA &lt;3

2MONTHStronger WithELLA

#PBB7thEviction",1
"x1358349851508043776","Boris Johnson had a conference call yesterday with world leader and health dictator Bill Gates. In the face of bad news that case numbers and deaths are falling, Boris needs new instructions to keep the pandemic going until everyone has had the experimental vaccine.",1
"x1358301729213800448","Think Twice Before Taking COVID-19 Gene Therapy ‘Vaccine’ - What to Do if You Have Already Had the so-called ‘Vaccine’ | EU https://t.co/yjwOGloix9",1
"x1358371744118104064","It is like ministers are ignoring the correlation between people dying and vaccine rollout.  People, stop volunteering for experimental gov. Vaccines, they are killing people. @BorisJohnson @BBCNews
@MattHancock #Covid19UK
#coronavirus
https://t.co/9QJj91hGKR",1
"x1358399567465762816","Testing millions of people with experimental vaccines that are killing vulnerable people with media and gov. Remaining silent on the death rates; is not a triumph. #AstraZeneca #COVID19
#politics #coronavirusuk
@BBCNews @BorisJohnson
https://t.co/IiL0uDzczV",1
"x1358453799321554944","For people who say it is an 'experimental vaccine', with 128M doses of vaccine given worldwide and about 9 months data from the first trial recipients, when would it not be experimental anymore? 🤔",0
"x1358218855408099328","The experimental mRNA is a #genocide injectable, don’t be a guinea pig. Doctors and Nurses Giving the Covid-19 “Vaccine” Will Be Tried as War Criminals by Dr Vernon Coleman https://t.co/8s1j0pWLVx",1
"x1358206828409159680","Guy in the barbershop talking about COViD-19 is tool for depopulation and they are giving Black women the vaccine to stop them from reproducing. https://t.co/LSRF3jQvLW",1
"x1358428934703046656","The Psychology of Authority

""Those who can make you believe absurdities can make you commit atrocities.""~Voltaire.

#DepopulationAgenda #COVID19 #Vaccine #Authoritarianism #Wakingtimes #RESET https://t.co/GAJkUo4GBq",1
"x1358408128715501568","Her Twitter account is now private probably due to this going viral. Like you can't put 2 and 2 together lady?? HELLOO!! You are pregnant get an experimental vaccine and then have a miscarriage after and can't even see it was highly likely the vaccine caused it?? Like really? https://t.co/CL1mplQmzf",1
"x1358295655328882688","COVID-19 Agenda Exposed! Dr. David Martin: The COVID Vaccine Is Gene Therapy, Not a Vaccine https://t.co/4e9TFgz1bB via @Vision Launch Media",1
"x1358315052743467008","Invest the hour watching this to save yourself and your loved ones from being a lab rat. Show this to everyone you know, and sign the petition, and DO NOT take part in the EXPERIMENTAL vaccines! Stand up!
The Stand | The Truth About the COVID-19 Vaccine https://t.co/k9jSXqUWnb",1
"x1358425829798207488","There is NO VACCINE that is IN DEVELOPMENT or contemplated that is a vaccine against = SARS-CoV-2 virus. That doesn’t exist. That hasn’t been developed. It isn’t even, in 2021, in contemplation. It’s Gene Therapy, Not a Vaccine Dr. David Martin https://t.co/zko8hGYjnn",1
"x1358287542932692992","110,000 have had C19 as being involved with their deaths in the U.K. in 12 months. That’s 0.16% of the population, many of whom died in care homes through wilful negligence at best. And a draconian neo fascist government wants you to have an untested vaccine that’s not a vaccine.",1
"x1358421255834071040","2.6.2021- Urgent-Another Jewish Holocaust? Local Talk Radio Reports “Many Dying” in Israel Following Pfizer Experimental mRNA Injections https://t.co/o4APj7Ydeh",1
"x1374147956308328448","TMW u hear someone call the covid vaccine a ""bioweapon"" https://t.co/JntSpryUBy",1
"x1374148216027947008","Getting my first dose of Pfizer in about an hour yaaaaaay",0
"x1374148054480195584","como le hago pa tener al wey d 1.80 diciendo chi",0
"x1358412645284655104","This is what we call a strong correlation. Less Covid deaths where there is high hydroxychloroquine use. 🤷🏽‍♂️ #hydroxychloroquine #vaccine  #ivermectin #propoganda #endemic #malaria #bigpharma #experimental @CDCgov @fda @nih @WHO https://t.co/MNUkiPEfcd",1
"x1374139463153164288","Yo I got my first dosage of the vaccine today",0
"x1374126014729715712","just got my second dose of the vaccine 🤪 

no one talk to me, I’m ✨E L I T E ✨",0
"x1374129255471255552","I got my first shot of vaccine today and other than 2 Black people working , I was the only Black person getting a vaccine. Out of at least over 100 or more people there . I’m thankful , but I’m wondering if my Black brothers and sisters are just refusing to get the vaccine . Sad",0
"x1374141757567422464","Got my first vaccine today, I feel good just tireder than usual lol",0
"x1374146705835356160","I wasn’t planning to get vaccinated but then today I found out Krispy Kreme is giving out free donuts all year for vaccinated people and a few hours later I was all signed up for my first vaccine!",0
"x1374134915118346240","Got my second Moderna shot today. I'm thrilled to be fully vaccinated, but holy cow, my arm is sore!!!  Thank you @GovAndyBeshear for your hard work in rolling out the vaccine in KY and finally giving us some hope of normalcy!",0
"x1374140558332071936","I get my first vaccine shot tomorrow omg 😳",0
"x1374146920143155200","I just scheduled my first covid vaccine shot for this Thursday.",0
"x1374142194764951552","I’m getting my first Moderna shot in the morning. Feeling a little nervous.",0
"x1374144991614930944","Thanks to @POTUS, I’ve received my first dose of the Moderna COVID vaccine today! 

Looking forward to my second dose to be fully vaccinated! ❤️",0
"x1374135796781957120","I have been sleeping all day since getting my second vaccine and honestly the sleeps been great😂",0
"x1374139592295780352","i have my first covid vaccine appointment tomorrow !!! ahhhhhhhh",0
"x1374135979691413504","@tiagodpl aguantame que ahi voy",1
"x1374147495073222656","I feel like I’d at least have my first Covid vaccine shot if I lived anywhere else besides CA. Then again, I see a lot of young people bragging how they got the shot, but I only can wonder how they got it given how slowly tiers are going. 1/2",0
"x1374139702496792576","I got my first shot today. So, depending on how I feel tomorrow, stream is tentative at best. Hearing from other people about their experiences with the vaccine and I'm being cautious. I'll keep updating when I can. https://t.co/VCWT624Byj",0
"x1374127125591113728","A couple weeks ago, I received my first dose of the Pfizer-BioNTech COVID-19 vaccine. As someone with Crohn’s Disease, my physician thought it was important for me to get it. I’ll get my second dose very soon! 💉 #vaccinated https://t.co/6TSUo68f4c",0
"x1374140538111266816","Got my first pfizer dose today, and the nurse giving it to me actually used my preferred name!",0
"x1374145976760295424","Getting my first dose of the vaccine tomorrow! Nervous and excited. Shit feels momentous",0
"x1374142981893144576","Meanwhile your chances of dying from covid are slimming everyday because of Herd immunity. Not because of this vaccine - actually can’t even call it that - it’s gene therapy 🤔",1
"x1374103185644691456","🥺🥺🥺

Photo by: @showrinnu https://t.co/Jw2bol6qJB",0
"x1374120569843630080","Jus got my second dose of the vaccine today feeling. Better than everyone else",0
"x1374114008471539712","¿Impuesto solidario a propinas? ¿Neta MORENA? 🤷🏻‍♀️🤔 
No tienen llenadera.",0
"x1374096903038590976","I’m fully #vaccinated  💉😷 #Moderna #COVID19",0
"x1374122461399298048","Situation Update, Mar. 1st – Vaccine depopulation weapons and the GOP’s pro-vaccine stance against humanity Hhttps://www.vaccines.news/2021-03-01-situation-update-mar-1st-vaccine-depopulation-weapons-gop.html  enlevé le grand H",1
"x1374109817992794112","Just got my second #moderna shot. https://t.co/sLazjNZiEq",0
"x1374118939727306752","Imagine giving your child under the age of 18 an untested vaccine that you have no clue of the side effects.. are you just a sheep.. or a terrible parent.",1
"x1374100931952873472","1st Shot time!!! #CovidVaccine #getyourshot #FauciOuchie #vaccinated #vaccine #firstshot https://t.co/Vb6WQZRWiH",0
"x1374115858948059136","Privileged to have gotten my second vaccine dose today! 🙏🏼",0
"x1374093200269393920","So thankful to have gotten the first dose of the Moderna vaccine today!!!",0
"x1374119649294610432","Welp, im gonna be sitting/staying in our room come Sunday.

My brother and his wife seem to not care about Covid being still a thing just cause they got the vaccine.

So gonna stick to my room while they are visiting. Thankfully its just for the day, I hope",0
